ID,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,UsuarioID,MantenimeintoID
15080,Mal funcionamiento,2024/08/11,Abierta,['002-18-7274'],['MNT-08357']
15081,Vandalismo,06-16-2024,Abierta,['066-44-8785'],"['MNT-06702', 'MNT-13553']"
15082,Mal funcionamiento,29/10/2023,Cerrada,['835-88-4264'],['MNT-01670']
15083,Vandalismo,2024/08/30,Cerrada,['928-27-6411'],['MNT-10274']
15084,Rotura,2023-11-30,Abierta,['893-40-8393'],['MNT-07413']
15085,Vandalismo,02-06-2024,Abierta,['118-33-6156'],['MNT-03433']
15086,Desgaste,2024/02/01,Cerrada,['274-52-7536'],"['MNT-02942', 'MNT-06897']"
15087,Desgaste,18/10/2023,Abierta,['074-63-0185'],['MNT-13045']
15088,Vandalismo,2024-01-26,Cerrada,['889-11-6597'],['MNT-14328']
15089,Mal funcionamiento,21/02/2024,Abierta,['799-72-4000'],"['MNT-02793', 'MNT-08661']"
15090,Rotura,2024-08-19,Abierta,['336-57-5130'],['MNT-03362']
15091,Rotura,2023-11-28,Cerrada,['275-74-2822'],['MNT-09840']
15092,Mal funcionamiento,17-02-2024,Cerrada,['307-44-9673'],['MNT-00024']
15093,Desgaste,02-21-2024,Abierta,['669-28-9483'],['MNT-05176']
15094,Vandalismo,08-18-2024,Cerrada,['102-36-8705'],['MNT-07968']
15095,Mal funcionamiento,22/05/2024,Cerrada,['206-43-1310'],"['MNT-06746', 'MNT-09968', 'MNT-10631']"
15096,Rotura,09-03-2024,Abierta,['347-83-2871'],['MNT-09121']
15097,Mal funcionamiento,2024/02/04,Abierta,['022-89-8555'],"['MNT-01182', 'MNT-14438']"
15098,Mal funcionamiento,2024-01-03,Abierta,['054-11-2948'],['MNT-08954']
15099,Mal funcionamiento,09-12-2024,Abierta,['854-56-1043'],['MNT-05455']
15100,Mal funcionamiento,18/10/2023,Abierta,['271-88-8360'],['MNT-07187']
15101,Desgaste,2024/03/16,Cerrada,['744-40-7622'],['MNT-00894']
15102,Mal funcionamiento,30/06/2024,Abierta,['924-77-8580'],['MNT-12280']
15103,Desgaste,2024/02/20,Abierta,['490-27-2328'],['MNT-12489']
15104,Rotura,23-11-2023,Cerrada,['506-06-7975'],['MNT-12246']
15105,Rotura,17/08/2024,Cerrada,['849-94-7091'],"['MNT-01298', 'MNT-02188', 'MNT-04317', 'MNT-07942']"
15106,Mal funcionamiento,06-07-2024,Cerrada,['742-52-1977'],['MNT-05166']
15107,Desgaste,25/06/2024,Abierta,['145-19-5392'],"['MNT-07097', 'MNT-11098']"
15108,Rotura,2024/06/22,Cerrada,['221-33-6704'],"['MNT-03703', 'MNT-07520']"
15109,Mal funcionamiento,06/12/2023,Abierta,['111-57-0612'],['MNT-08859']
15110,Desgaste,2024/05/24,Abierta,['320-89-1048'],['MNT-06526']
15111,Desgaste,11-26-2023,Cerrada,['597-15-0862'],['MNT-08695']
15112,Rotura,10-03-2024,Abierta,['976-15-7499'],['MNT-14138']
15113,Rotura,21/08/2024,Abierta,['839-12-6804'],['MNT-11652']
15114,Rotura,23-02-2024,Abierta,['890-40-1121'],['MNT-00089']
15115,Mal funcionamiento,13/06/2024,Abierta,['170-48-2870'],['MNT-07468']
15116,Rotura,18/05/2024,Cerrada,['855-88-2235'],"['MNT-00695', 'MNT-01570', 'MNT-11079']"
15117,Rotura,2024/05/03,Abierta,['359-91-7006'],['MNT-12093']
15118,Vandalismo,19/10/2023,Cerrada,['002-41-8436'],['MNT-10825']
15119,Rotura,30/07/2024,Abierta,['735-73-0356'],"['MNT-02033', 'MNT-12150']"
15120,Mal funcionamiento,18/03/2024,Cerrada,['721-61-0728'],['MNT-03811']
15121,Vandalismo,2024-01-10,Cerrada,['546-46-3686'],['MNT-04877']
15122,Desgaste,2024-07-11,Cerrada,['865-92-7809'],['MNT-04735']
15123,Mal funcionamiento,29-08-2024,Cerrada,['020-62-6074'],['MNT-05173']
15124,Rotura,2024/06/18,Cerrada,['755-64-7408'],['MNT-07585']
15125,Vandalismo,04-18-2024,Cerrada,['129-41-3267'],['MNT-14390']
15126,Rotura,24-12-2023,Cerrada,['474-97-0050'],['MNT-12886']
15127,Vandalismo,2024/08/14,Cerrada,['746-32-6323'],"['MNT-05435', 'MNT-09383', 'MNT-13172']"
15128,Mal funcionamiento,2024/08/22,Abierta,['436-17-1158'],"['MNT-03323', 'MNT-12606']"
15129,Desgaste,08-02-2024,Abierta,['386-65-5289'],['MNT-06354']
15130,Rotura,2024/02/04,Cerrada,['127-26-9100'],['MNT-09693']
15131,Desgaste,07/03/2024,Cerrada,['381-78-8541'],['MNT-02749']
15132,Mal funcionamiento,15/11/2023,Cerrada,['074-09-4410'],['MNT-11208']
15133,Vandalismo,08/09/2024,Abierta,['426-59-0592'],"['MNT-01923', 'MNT-10256']"
15134,Desgaste,17-05-2024,Abierta,['134-32-8280'],['MNT-14585']
15135,Mal funcionamiento,2024-10-02,Abierta,['774-82-3558'],['MNT-10074']
15136,Desgaste,06-05-2024,Cerrada,['850-59-1243'],"['MNT-09925', 'MNT-10410']"
15137,Desgaste,15/09/2024,Abierta,['205-52-9350'],['MNT-10696']
15138,Mal funcionamiento,17-11-2023,Abierta,['228-13-8126'],['MNT-03090']
15139,Rotura,2024-06-19,Cerrada,['548-67-9009'],"['MNT-05410', 'MNT-05513']"
15140,Desgaste,2024/09/08,Abierta,['036-31-2119'],['MNT-03213']
15141,Vandalismo,2024-04-19,Abierta,['892-26-3067'],['MNT-04577']
15142,Mal funcionamiento,2024-01-26,Abierta,['140-15-6818'],['MNT-09618']
15143,Desgaste,21-03-2024,Abierta,['234-98-6190'],['MNT-00088']
15144,Rotura,26-06-2024,Abierta,['569-51-1015'],['MNT-07652']
15145,Mal funcionamiento,2024/01/11,Cerrada,['328-61-4499'],['MNT-01237']
15146,Vandalismo,13/08/2024,Cerrada,['851-40-9460'],['MNT-08042']
15147,Desgaste,25-02-2024,Abierta,['753-08-5551'],['MNT-03537']
15148,Desgaste,2024-01-14,Abierta,['832-34-9010'],"['MNT-08399', 'MNT-12812']"
15149,Mal funcionamiento,24/10/2023,Abierta,['975-79-9239'],['MNT-11854']
15150,Vandalismo,18-07-2024,Abierta,['303-80-7627'],"['MNT-03396', 'MNT-03782']"
15151,Desgaste,15/03/2024,Abierta,['759-62-0222'],['MNT-14892']
15152,Rotura,24/07/2024,Abierta,['148-01-0516'],"['MNT-05412', 'MNT-10572']"
15153,Desgaste,2024/04/03,Abierta,['365-05-0740'],['MNT-04670']
15154,Vandalismo,18-03-2024,Cerrada,['840-13-4270'],"['MNT-09067', 'MNT-11178']"
15155,Vandalismo,02-05-2024,Cerrada,['471-26-7836'],['MNT-10763']
15156,Vandalismo,2024-03-01,Cerrada,['589-60-2923'],['MNT-07632']
15157,Rotura,02-21-2024,Abierta,['094-28-9871'],['MNT-09956']
15158,Vandalismo,03-17-2024,Cerrada,['992-64-0399'],['MNT-13283']
15159,Rotura,2024/05/26,Abierta,['982-21-4376'],['MNT-07391']
15160,Vandalismo,11-12-2023,Abierta,['075-17-9158'],['MNT-11518']
15161,Desgaste,07-11-2024,Abierta,['549-37-9628'],['MNT-08141']
15162,Vandalismo,01-05-2024,Abierta,['044-03-1589'],['MNT-12756']
15163,Mal funcionamiento,2024-05-07,Abierta,['002-83-1100'],['MNT-03992']
15164,Rotura,2024-07-29,Abierta,['562-87-2031'],['MNT-12485']
15165,Desgaste,13/09/2024,Cerrada,['263-50-2904'],['MNT-09605']
15166,Desgaste,09/12/2023,Cerrada,['822-56-9399'],['MNT-09844']
15167,Desgaste,2023/11/24,Cerrada,['874-03-9963'],"['MNT-04726', 'MNT-14686']"
15168,Desgaste,15-08-2024,Cerrada,['716-15-4965'],['MNT-06299']
15169,Vandalismo,2024-08-02,Abierta,['037-37-8410'],['MNT-06476']
15170,Mal funcionamiento,12-06-2024,Cerrada,['712-21-0305'],['MNT-08682']
15171,Rotura,07-18-2024,Abierta,['312-67-2397'],['MNT-09452']
15172,Rotura,03-31-2024,Abierta,['745-04-6209'],['MNT-02121']
15173,Mal funcionamiento,03-02-2024,Cerrada,['094-76-6065'],['MNT-06497']
15174,Rotura,10-16-2023,Abierta,['470-70-2886'],['MNT-06653']
15175,Desgaste,21/04/2024,Abierta,['248-96-5247'],['MNT-09377']
15176,Mal funcionamiento,04-03-2024,Abierta,['958-19-6686'],['MNT-12101']
15177,Rotura,2024-03-01,Cerrada,['179-92-4592'],"['MNT-00867', 'MNT-07849', 'MNT-11181']"
15178,Rotura,2024/08/28,Abierta,['705-35-8360'],['MNT-08326']
15179,Vandalismo,21/01/2024,Abierta,['377-90-2268'],['MNT-12261']
15180,Vandalismo,2024-04-29,Cerrada,['859-08-2204'],['MNT-13506']
15181,Rotura,2024-09-15,Abierta,['641-44-1867'],['MNT-03044']
15182,Rotura,28-10-2023,Cerrada,['013-05-0891'],['MNT-00925']
15183,Rotura,19/01/2024,Abierta,['078-27-4115'],['MNT-09507']
15184,Vandalismo,2023-11-07,Cerrada,['267-91-8348'],['MNT-05231']
15185,Mal funcionamiento,20/02/2024,Cerrada,['068-13-2750'],['MNT-13944']
15186,Mal funcionamiento,2024/01/15,Abierta,['055-11-7491'],['MNT-10118']
15187,Rotura,2023/11/14,Cerrada,['067-58-2956'],['MNT-09938']
15188,Desgaste,01-10-2024,Abierta,['342-07-6171'],['MNT-11933']
15189,Rotura,2024-02-17,Abierta,['920-56-9023'],['MNT-00876']
15190,Vandalismo,2024-06-18,Cerrada,['879-35-9846'],['MNT-08697']
15191,Mal funcionamiento,2024-07-07,Cerrada,['105-26-3583'],['MNT-06805']
15192,Mal funcionamiento,2024/03/27,Cerrada,['625-89-0730'],['MNT-08985']
15193,Mal funcionamiento,2023/11/05,Abierta,['082-14-4357'],['MNT-12767']
15194,Desgaste,02/05/2024,Abierta,['723-19-9403'],['MNT-04884']
15195,Desgaste,2024-09-24,Abierta,['313-11-0104'],['MNT-14195']
15196,Rotura,2024/03/29,Abierta,['347-84-9942'],['MNT-06564']
15197,Rotura,04-09-2024,Cerrada,['473-90-2919'],['MNT-07089']
15198,Desgaste,12/07/2024,Abierta,['910-57-9150'],['MNT-07432']
15199,Vandalismo,2023-10-23,Abierta,['005-83-0452'],['MNT-07827']
15200,Mal funcionamiento,2024-01-31,Abierta,['245-13-0153'],['MNT-14174']
15201,Rotura,06/05/2024,Cerrada,['437-10-0178'],['MNT-13185']
15202,Mal funcionamiento,2023/11/24,Cerrada,['886-57-8896'],"['MNT-02371', 'MNT-06155']"
15203,Vandalismo,2024/10/05,Cerrada,['720-18-4284'],['MNT-06493']
15204,Rotura,2024-10-07,Abierta,['016-49-0519'],['MNT-06440']
15205,Vandalismo,03/07/2024,Abierta,['817-99-7635'],['MNT-02104']
15206,Mal funcionamiento,09-30-2024,Abierta,['412-82-4801'],['MNT-01440']
15207,Rotura,16-05-2024,Abierta,['721-61-0728'],['MNT-07032']
15208,Rotura,09-17-2024,Abierta,['018-13-4578'],"['MNT-11549', 'MNT-12769']"
15209,Rotura,2023/12/25,Cerrada,['291-04-4344'],['MNT-11118']
15210,Rotura,16-06-2024,Cerrada,['081-60-4000'],['MNT-11359']
15211,Mal funcionamiento,04/02/2024,Cerrada,['546-47-9408'],['MNT-07524']
15212,Mal funcionamiento,2024/05/28,Abierta,['329-22-9364'],['MNT-09529']
15213,Mal funcionamiento,12/11/2023,Abierta,['919-83-4120'],"['MNT-11766', 'MNT-14883']"
15214,Vandalismo,2024-07-23,Abierta,['035-06-2817'],['MNT-08104']
15215,Rotura,19/11/2023,Abierta,['215-02-7557'],['MNT-08381']
15216,Mal funcionamiento,26-05-2024,Abierta,['115-40-8041'],['MNT-02466']
15217,Mal funcionamiento,07/02/2024,Abierta,['777-23-2191'],['MNT-14433']
15218,Vandalismo,2023-10-19,Abierta,['885-73-0443'],['MNT-03048']
15219,Mal funcionamiento,2024-05-14,Cerrada,['102-75-4823'],['MNT-06571']
15220,Desgaste,23-01-2024,Abierta,['897-23-2358'],"['MNT-03869', 'MNT-05448']"
15221,Vandalismo,26/09/2024,Abierta,['123-50-0427'],['MNT-06425']
15222,Rotura,2024-06-24,Cerrada,['396-48-3391'],['MNT-09229']
15223,Desgaste,08-21-2024,Abierta,['059-35-9637'],['MNT-09559']
15224,Rotura,20/01/2024,Abierta,['160-14-4433'],['MNT-13309']
15225,Desgaste,2024/03/04,Abierta,['024-90-6651'],"['MNT-13442', 'MNT-13969']"
15226,Desgaste,03-17-2024,Abierta,['105-74-5180'],['MNT-06788']
15227,Desgaste,31-05-2024,Cerrada,['466-26-3098'],['MNT-09864']
15228,Mal funcionamiento,19/03/2024,Abierta,['578-58-0936'],['MNT-05264']
15229,Rotura,2023/10/24,Abierta,['998-34-4421'],['MNT-03670']
15230,Vandalismo,07-25-2024,Abierta,['616-60-4094'],['MNT-12744']
15231,Desgaste,03-09-2024,Abierta,['596-87-4604'],"['MNT-01260', 'MNT-11257']"
15232,Mal funcionamiento,03-03-2024,Abierta,['247-40-0135'],"['MNT-02428', 'MNT-03198', 'MNT-08070']"
15233,Desgaste,2023/11/13,Cerrada,['281-93-3320'],['MNT-12157']
15234,Rotura,20/06/2024,Cerrada,['458-12-6965'],"['MNT-06362', 'MNT-06872', 'MNT-11424']"
15235,Desgaste,06-02-2024,Cerrada,['514-68-5906'],['MNT-09606']
15236,Mal funcionamiento,08/08/2024,Cerrada,['801-97-4852'],['MNT-10362']
15237,Desgaste,14-01-2024,Abierta,['547-17-6647'],['MNT-12537']
15238,Rotura,18-03-2024,Cerrada,['045-46-8009'],['MNT-11004']
15239,Desgaste,26/08/2024,Cerrada,['005-10-5294'],['MNT-12959']
15240,Desgaste,25-12-2023,Abierta,['616-67-7297'],"['MNT-00167', 'MNT-02640']"
15241,Mal funcionamiento,06-06-2024,Abierta,['347-93-7447'],['MNT-01961']
15242,Desgaste,24/05/2024,Cerrada,['300-70-0193'],['MNT-04460']
15243,Vandalismo,2024-02-05,Abierta,['958-19-6686'],['MNT-07156']
15244,Vandalismo,12-02-2023,Cerrada,['903-67-5291'],['MNT-12072']
15245,Mal funcionamiento,2024/01/19,Cerrada,['206-43-5049'],['MNT-06001']
15246,Desgaste,23/03/2024,Abierta,['757-18-1556'],"['MNT-06154', 'MNT-10523']"
15247,Rotura,2024/01/13,Abierta,['695-60-7262'],['MNT-04813']
15248,Mal funcionamiento,26-02-2024,Abierta,['103-30-3474'],['MNT-07098']
15249,Mal funcionamiento,2024-06-12,Abierta,['259-31-9162'],['MNT-09839']
15250,Rotura,2023/11/04,Cerrada,['581-92-2408'],['MNT-03630']
15251,Desgaste,2024/03/25,Abierta,['170-05-5599'],['MNT-14254']
15252,Vandalismo,2024/08/22,Cerrada,['516-54-5377'],['MNT-11372']
15253,Vandalismo,2024-09-06,Cerrada,['904-48-4173'],['MNT-02658']
15254,Rotura,14/08/2024,Abierta,['200-74-4564'],"['MNT-00463', 'MNT-01317', 'MNT-01738']"
15255,Desgaste,2024/02/09,Abierta,['762-10-7477'],['MNT-03071']
15256,Vandalismo,2024/05/16,Abierta,['596-94-9822'],['MNT-08407']
15257,Vandalismo,2024/06/04,Cerrada,['295-80-5468'],['MNT-12433']
15258,Desgaste,09-28-2024,Abierta,['444-81-7075'],"['MNT-02724', 'MNT-03444', 'MNT-03650', 'MNT-14178']"
15259,Mal funcionamiento,26/07/2024,Abierta,['245-13-0153'],['MNT-07384']
15260,Mal funcionamiento,2024/01/23,Cerrada,['123-11-5835'],['MNT-08264']
15261,Mal funcionamiento,2024/06/24,Cerrada,['316-95-2923'],"['MNT-01266', 'MNT-13394']"
15262,Rotura,2024/06/30,Cerrada,['633-10-6840'],['MNT-07557']
15263,Mal funcionamiento,09-02-2024,Cerrada,['996-73-6651'],['MNT-07313']
15264,Mal funcionamiento,12-12-2023,Cerrada,['019-68-8820'],['MNT-01701']
15265,Mal funcionamiento,11-07-2023,Cerrada,['494-94-5565'],['MNT-07287']
15266,Vandalismo,2024-03-04,Cerrada,['730-30-6969'],['MNT-04091']
15267,Rotura,21/05/2024,Abierta,['972-54-8198'],"['MNT-04576', 'MNT-10566', 'MNT-11723']"
15268,Mal funcionamiento,23/07/2024,Abierta,['071-05-1059'],['MNT-12936']
15269,Mal funcionamiento,06/04/2024,Cerrada,['474-27-0784'],['MNT-13738']
15270,Rotura,2024/06/30,Abierta,['059-44-3434'],['MNT-07721']
15271,Desgaste,05-06-2024,Abierta,['740-97-1084'],['MNT-00352']
15272,Rotura,02-12-2023,Abierta,['511-74-5676'],['MNT-11195']
15273,Desgaste,09-05-2024,Abierta,['259-31-6045'],['MNT-05208']
15274,Mal funcionamiento,2024/09/29,Cerrada,['519-32-7335'],"['MNT-01721', 'MNT-07061', 'MNT-12278']"
15275,Vandalismo,2024/02/22,Abierta,['864-04-5369'],['MNT-07443']
15276,Desgaste,2023/12/02,Cerrada,['312-45-3152'],['MNT-00256']
15277,Vandalismo,2024-07-21,Cerrada,['578-89-8742'],['MNT-09085']
15278,Desgaste,2024/07/31,Cerrada,['301-99-7762'],['MNT-13859']
15279,Desgaste,06/09/2024,Abierta,['546-45-1536'],['MNT-02940']
15280,Mal funcionamiento,2024/09/02,Abierta,['126-30-8621'],['MNT-14909']
15281,Rotura,2023/12/18,Abierta,['177-04-8950'],['MNT-06730']
15282,Mal funcionamiento,11/08/2024,Cerrada,['346-28-4497'],['MNT-07833']
15283,Mal funcionamiento,05-10-2024,Abierta,['267-49-5002'],['MNT-09135']
15284,Vandalismo,04/10/2024,Abierta,['791-99-0687'],['MNT-09956']
15285,Vandalismo,09-11-2024,Abierta,['372-51-3332'],"['MNT-09177', 'MNT-10267']"
15286,Mal funcionamiento,18/09/2024,Cerrada,['845-40-7598'],['MNT-10645']
15287,Desgaste,2023-11-10,Cerrada,['217-85-8179'],['MNT-02604']
15288,Desgaste,06-03-2024,Cerrada,['415-06-9719'],"['MNT-02569', 'MNT-05049', 'MNT-10311']"
15289,Vandalismo,30-08-2024,Abierta,['428-86-8213'],"['MNT-04597', 'MNT-10985']"
15290,Mal funcionamiento,01/12/2023,Cerrada,['156-56-2218'],['MNT-08604']
15291,Rotura,26-03-2024,Abierta,['362-53-4478'],['MNT-02060']
15292,Vandalismo,2024-08-26,Cerrada,['382-76-2074'],['MNT-02425']
15293,Vandalismo,2024-09-03,Abierta,['457-91-2529'],['MNT-07099']
15294,Desgaste,2024/03/10,Cerrada,['092-54-9865'],['MNT-11808']
15295,Desgaste,07-20-2024,Abierta,['350-97-4577'],"['MNT-03075', 'MNT-10782', 'MNT-14734']"
15296,Vandalismo,17/07/2024,Abierta,['507-10-0293'],['MNT-09725']
15297,Mal funcionamiento,2024/09/08,Abierta,['946-04-6667'],"['MNT-11149', 'MNT-11542']"
15298,Mal funcionamiento,2024/01/14,Abierta,['671-10-0301'],"['MNT-07225', 'MNT-14369']"
15299,Mal funcionamiento,2024/10/09,Cerrada,['447-25-7162'],['MNT-05858']
15300,Rotura,10-29-2023,Abierta,['113-77-6152'],['MNT-02454']
15301,Vandalismo,2024/04/11,Abierta,['584-85-6575'],"['MNT-06470', 'MNT-06689']"
15302,Rotura,2024/03/29,Abierta,['358-06-6698'],['MNT-09477']
15303,Mal funcionamiento,2024-04-30,Cerrada,['168-29-2030'],['MNT-07823']
15304,Rotura,2023/12/28,Cerrada,['787-60-4669'],['MNT-08042']
15305,Vandalismo,2023/10/22,Cerrada,['364-47-9949'],['MNT-03945']
15306,Rotura,06-06-2024,Cerrada,['671-29-6319'],['MNT-10845']
15307,Rotura,14-02-2024,Abierta,['230-04-3535'],['MNT-07260']
15308,Desgaste,16/01/2024,Cerrada,['156-94-6803'],['MNT-08391']
15309,Rotura,16-11-2023,Cerrada,['818-38-6928'],['MNT-00123']
15310,Rotura,18/05/2024,Abierta,['895-06-5291'],['MNT-05163']
15311,Vandalismo,14/08/2024,Cerrada,['668-40-9372'],['MNT-14273']
15312,Vandalismo,02-21-2024,Abierta,['829-99-2627'],"['MNT-07040', 'MNT-13267', 'MNT-13834']"
15313,Vandalismo,08/04/2024,Cerrada,['799-85-1773'],['MNT-11704']
15314,Vandalismo,2023-12-22,Abierta,['118-33-6156'],['MNT-04899']
15315,Desgaste,2024/10/09,Abierta,['379-46-7485'],"['MNT-05889', 'MNT-06964']"
15316,Rotura,27-10-2023,Cerrada,['490-64-4137'],['MNT-09776']
15317,Desgaste,15/01/2024,Abierta,['931-63-8078'],"['MNT-01593', 'MNT-03308', 'MNT-10657']"
15318,Vandalismo,09-09-2024,Abierta,['508-86-5728'],['MNT-01252']
15319,Rotura,2023/11/16,Abierta,['043-47-1743'],"['MNT-13194', 'MNT-13689']"
15320,Vandalismo,17/01/2024,Cerrada,['111-50-4619'],['MNT-00907']
15321,Rotura,04-22-2024,Abierta,['410-02-3481'],['MNT-03779']
15322,Rotura,06-08-2024,Abierta,['383-64-1378'],['MNT-01261']
15323,Mal funcionamiento,14-04-2024,Cerrada,['213-75-6898'],['MNT-11101']
15324,Mal funcionamiento,02-29-2024,Abierta,['315-17-1076'],['MNT-13035']
15325,Desgaste,03-31-2024,Abierta,['459-34-0194'],['MNT-10822']
15326,Vandalismo,31-01-2024,Abierta,['805-63-1454'],"['MNT-00162', 'MNT-11253']"
15327,Rotura,12-20-2023,Abierta,['534-74-6629'],['MNT-10849']
15328,Desgaste,2024-06-28,Cerrada,['036-01-4445'],['MNT-10707']
15329,Mal funcionamiento,2024/05/16,Cerrada,['400-68-8731'],"['MNT-05845', 'MNT-13951']"
15330,Rotura,2024/01/27,Cerrada,['446-52-0828'],['MNT-00940']
15331,Vandalismo,2024/08/07,Cerrada,['913-98-4038'],['MNT-13729']
15332,Vandalismo,07-02-2024,Abierta,['212-88-7829'],['MNT-06910']
15333,Vandalismo,29-05-2024,Abierta,['706-11-7211'],['MNT-07037']
15334,Desgaste,2023/12/15,Abierta,['541-92-7120'],['MNT-06624']
15335,Desgaste,03-12-2023,Cerrada,['568-90-7522'],['MNT-04414']
15336,Desgaste,08-04-2024,Cerrada,['087-33-1310'],['MNT-14570']
15337,Desgaste,2024-07-02,Cerrada,['265-30-3886'],['MNT-00912']
15338,Desgaste,07-23-2024,Abierta,['751-04-3974'],['MNT-10231']
15339,Vandalismo,02-02-2024,Cerrada,['508-75-3794'],['MNT-12274']
15340,Vandalismo,02-09-2024,Abierta,['494-30-4726'],['MNT-05830']
15341,Mal funcionamiento,28-12-2023,Cerrada,['808-28-1228'],"['MNT-00599', 'MNT-14527']"
15342,Mal funcionamiento,2024/07/25,Cerrada,['676-96-4342'],['MNT-08510']
15343,Mal funcionamiento,2024/04/22,Cerrada,['269-40-2326'],['MNT-06760']
15344,Mal funcionamiento,06-15-2024,Cerrada,['634-99-6315'],['MNT-12520']
15345,Desgaste,12-29-2023,Cerrada,['956-25-0750'],"['MNT-00254', 'MNT-03686']"
15346,Vandalismo,2024-01-02,Cerrada,['610-97-1270'],['MNT-04090']
15347,Vandalismo,2024-06-03,Abierta,['668-08-6713'],['MNT-02060']
15348,Rotura,2024-04-12,Cerrada,['036-23-1601'],['MNT-07287']
15349,Vandalismo,09-04-2024,Cerrada,['883-80-3294'],['MNT-12626']
15350,Mal funcionamiento,24/02/2024,Cerrada,['788-50-9678'],['MNT-09394']
15351,Mal funcionamiento,08-25-2024,Cerrada,['303-92-1608'],['MNT-05273']
15352,Rotura,17/03/2024,Abierta,['132-69-8731'],"['MNT-05627', 'MNT-09514', 'MNT-13842', 'MNT-14923']"
15353,Vandalismo,08-24-2024,Cerrada,['329-46-7975'],['MNT-07881']
15354,Rotura,08-21-2024,Cerrada,['622-24-0072'],"['MNT-07844', 'MNT-08605']"
15355,Rotura,12-06-2023,Cerrada,['268-30-5636'],"['MNT-02797', 'MNT-05526', 'MNT-11612']"
15356,Vandalismo,2023-12-21,Abierta,['165-72-6823'],['MNT-07273']
15357,Rotura,2024/05/18,Cerrada,['416-45-3560'],"['MNT-08489', 'MNT-10038']"
15358,Mal funcionamiento,26-01-2024,Cerrada,['372-64-0170'],['MNT-03633']
15359,Rotura,2024-10-13,Abierta,['627-25-1422'],['MNT-10027']
15360,Rotura,2024/07/29,Abierta,['674-04-0461'],['MNT-13481']
15361,Rotura,01-11-2024,Abierta,['804-11-7705'],['MNT-10150']
15362,Mal funcionamiento,02/07/2024,Abierta,['559-33-5599'],['MNT-14424']
15363,Mal funcionamiento,11-29-2023,Abierta,['096-11-1815'],['MNT-12845']
15364,Rotura,2024/08/01,Abierta,['372-42-1365'],['MNT-00642']
15365,Rotura,2023-12-29,Abierta,['785-66-0054'],"['MNT-03510', 'MNT-10599']"
15366,Mal funcionamiento,2023-10-22,Cerrada,['450-38-1547'],['MNT-09786']
15367,Mal funcionamiento,2024-01-24,Abierta,['371-26-7473'],['MNT-03748']
15368,Mal funcionamiento,24-11-2023,Abierta,['007-05-4603'],['MNT-09229']
15369,Vandalismo,2024-06-20,Abierta,['952-03-8146'],['MNT-10324']
15370,Desgaste,05-22-2024,Cerrada,['773-66-9625'],"['MNT-08039', 'MNT-11158', 'MNT-13242']"
15371,Mal funcionamiento,26-02-2024,Abierta,['149-65-0157'],"['MNT-06026', 'MNT-09375']"
15372,Rotura,2024/09/02,Abierta,['622-95-0700'],['MNT-07125']
15373,Rotura,04-07-2024,Abierta,['539-66-5527'],['MNT-02134']
15374,Desgaste,11/05/2024,Cerrada,['122-29-0404'],['MNT-10241']
15375,Rotura,2024/09/05,Abierta,['548-62-7080'],"['MNT-11423', 'MNT-14162']"
15376,Rotura,2024/09/27,Cerrada,['885-51-5530'],['MNT-08281']
15377,Desgaste,2024-07-13,Cerrada,['128-94-2803'],['MNT-07721']
15378,Mal funcionamiento,26/06/2024,Cerrada,['742-00-6153'],['MNT-13000']
15379,Vandalismo,10-09-2024,Cerrada,['182-85-4731'],['MNT-12078']
15380,Vandalismo,2024/06/06,Cerrada,['813-32-8261'],['MNT-09294']
15381,Rotura,04-22-2024,Cerrada,['237-02-4344'],['MNT-09294']
15382,Vandalismo,08-19-2024,Cerrada,['545-67-0243'],['MNT-10869']
15383,Vandalismo,27/01/2024,Abierta,['990-70-1323'],['MNT-00692']
15384,Rotura,02/01/2024,Abierta,['692-75-9026'],"['MNT-06097', 'MNT-10096']"
15385,Vandalismo,24/01/2024,Abierta,['642-31-1706'],['MNT-00352']
15386,Rotura,2024/01/19,Cerrada,['400-58-1397'],['MNT-06822']
15387,Mal funcionamiento,2023-10-25,Abierta,['915-98-6077'],"['MNT-02112', 'MNT-11757']"
15388,Rotura,09-01-2024,Abierta,['147-50-6649'],['MNT-12745']
15389,Mal funcionamiento,2024-04-16,Abierta,['328-42-2306'],"['MNT-06067', 'MNT-06759']"
15390,Rotura,2023/12/05,Abierta,['427-38-8325'],['MNT-01312']
15391,Rotura,2024-01-14,Abierta,['887-54-1685'],"['MNT-04296', 'MNT-06374']"
15392,Mal funcionamiento,2024-05-26,Cerrada,['940-06-7320'],['MNT-03990']
15393,Vandalismo,2023/12/23,Cerrada,['792-77-8463'],['MNT-12642']
15394,Desgaste,05/12/2023,Cerrada,['178-68-4628'],['MNT-09394']
15395,Mal funcionamiento,07-07-2024,Abierta,['815-58-2421'],['MNT-09739']
15396,Mal funcionamiento,25/03/2024,Cerrada,['275-14-1827'],['MNT-00281']
15397,Desgaste,27/01/2024,Abierta,['218-13-2604'],['MNT-00503']
